Szkoła Podstawowa im. Kazimierza Górskiego w Drzemlikowicach;Oława 14;Oława;dolnoslaskie;Pre-School;55-200;713131032;False;;False;
Szkoła Podstawowa im. Kazimierza Górskiego w Łozinie;Milicka 10;Mirków;dolnoslaskie;Pre-School;55-095;713154870;False;;False;
Szkoła Podstawowa im. Komisji Edukacji Narodowej;Polna 1;Bardo;dolnoslaskie;Pre-School;57-256;748171371;False;;False;
Szkoła Podstawowa im. Komisji Edukacji Narodowej w Nielubi;Żukowice 80;Żukowice;dolnoslaskie;Pre-School;67-231;768314210;False;;False;
Szkoła podstawowa im. Kornela Makuszyńskiego;Hetmańska 3;Pobiedna;dolnoslaskie;Pre-School;59-814;757845582;False;;False;
Szkoła Podstawowa im. Kornela Makuszyńskiego w Gaworzycach;Szkolna 211;Gaworzyce;dolnoslaskie;Pre-School;59-180;768316207;False;;False;
Szkoła Podstawowa im. Kornela Makuszyńskiego w Kotli;Szkolna 4;Kotla;dolnoslaskie;Pre-School;67-240;768318382;False;;False;
Szkoła Podstawowa im. Kornela Makuszyńskiego w Starym Wołowie;Stary Wołów 56;Wołów;dolnoslaskie;Pre-School;56-100;713892652;False;;False;
Szkoła Podstawowa im. Królowej Jadwigi;Wołów 15;Wołów;dolnoslaskie;Pre-School;56-100;713899763;False;;False;
Szkoła Podstawowa im. ks. Jana Twardowskiego w Dąbiu;Dąbie 5a;Prochowice;dolnoslaskie;Pre-School;59-230;768584322;False;;False;
Szkoła Podstawowa im. ks. Jana Twardowskiego w Siedlcu;Wrocławska 22;Mirków;dolnoslaskie;Pre-School;55-095;713987695;False;;False;
Szkoła Podstawowa im. Ludwiki Wawrzyńskiej w Witoszowie Dolnym;Brak 59 - 60;Świdnica;dolnoslaskie;Pre-School;58-100;748538829;False;;False;
Szkoła Podstawowa im. M. Kopernika;Pakosławsko 58;Cieszków;dolnoslaskie;Pre-School;56-330;713848180;False;;False;
SZKOŁA PODSTAWOWA im. M. Kopernika w Serbach;Ogrodowa 18;Głogów;dolnoslaskie;Pre-School;67-210;768331313;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Jaworzynie Śląskiej;Adama Mickiewicza Jana Pawłaii 9-10 , 16;Jaworzyna Śląska;dolnoslaskie;Pre-School;58-140;748588177;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Kostomłotach;Wrocławska 10;Kostomłoty;dolnoslaskie;Pre-School;55-311;713170206;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Ujeźdźcu Wielkim;Trzebnica 46;Trzebnica;dolnoslaskie;Pre-School;55-100;713127722;False;;False;
Szkoła Podstawowa im. Marii Skłodowskiej-Curie w Wilczycach;Wrocławska 15;Wrocław;dolnoslaskie;Pre-School;51-361;713988002;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika w Ostroszowicach;Bielawska 58;Ostroszowice;dolnoslaskie;Pre-School;58-262;748330113;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika w Pszennie;Wrocławska 15;Pszenno;dolnoslaskie;Pre-School;58-125;748519566;False;;False;
Szkoła Podstawowa im. Noblistów Polskich w Ciechowie;Średzka 1;Środa Śląska;dolnoslaskie;Pre-School;55-300;713172400;False;;False;
Szkoła Podstawowa im. Noblistów Polskich w Pisarzowicach;Pisarzowice 285b;Lubań;dolnoslaskie;Pre-School;59-800;757222268;False;;False;
Szkoła Podstawowa im. Odkrywców i Podróżników w Borowej;Parkowa 2/4;Mirków;dolnoslaskie;Pre-School;55-095;713148183;False;;False;
Szkoła Podstawowa im. Ojca Świętego Jana Pawła II;Kolejowa 28C;Mietków;dolnoslaskie;Pre-School;55-081;713168263;False;;False;
Szkoła Podstawowa im. Orla Bialego w Raszówce;1 Maja 10;Raszówka;dolnoslaskie;Pre-School;59-307;768448122;False;;False;
Szkoła Podstawowa im. Orląt Lwowskich w Tymowej;Tymowa 71;Ścinawa;dolnoslaskie;Pre-School;59-330;768412640;False;;False;
Szkoła Podstawowa im. Orła Białego;Kościelna 6;Szczytna;dolnoslaskie;Pre-School;57-330;748683364;False;;False;
Szkoła Podstawowa im. Orła Białego w Biernej;Zawidów 57;Zawidów;dolnoslaskie;Pre-School;59-970;757776108;False;;False;
Szkoła Podstawowa im. Orła Białego w Kościelniku;Lubań 40;Lubań;dolnoslaskie;Pre-School;59-800;757215235;False;;False;
Szkoła Podstawowa im. Orła Białego w Podgórzynie;Żołnierska 113;Podgórzyn;dolnoslaskie;Pre-School;58-562;757621477;False;;False;
Szkoła Podstawowa im. Orła Białego w Sokołowicach;Oleśnica 24;Oleśnica;dolnoslaskie;Pre-School;56-400;713140232;False;;False;
Szkoła Podstawowa im. Osadników Ziemi Mirskiej;Kpt. Betleja 32;Mirsk;dolnoslaskie;Pre-School;59-630;757834223;False;;False;
Szkoła Podstawowa im. Papieża Jana Pawła II w Zespole Szkolno-Przedszkolnym w Czernicy;Św. Brata Alberta A. Chmielowski 9;Czernica;dolnoslaskie;Pre-School;55-003;713180116;False;;False;
Szkoła Podstawowa im. Piastów Śląskich w Bukowicach;Wrocławska 43;Bukowice;dolnoslaskie;Pre-School;56-321;713845023;False;;False;
Szkoła Podstawowa im. Piastów Śląskich w Chrząstawie Wielkiej;Wrocławska 19;Czernica;dolnoslaskie;Pre-School;55-003;713189624;False;;False;
Szkoła Podstawowa im. Piastów Śląskich w Wiązowie;1 Maja 31;Wiązów;dolnoslaskie;Pre-School;57-120;713931322;False;;False;
Szkoła Podstawowa im. Polskich Nauczycieli Tajnego Nauczania;Kościelna 5;Jelenia Góra;dolnoslaskie;Pre-School;58-508;757137332;False;;False;
Szkoła Podstawowa im. Polskich Odkrywców i Podróżników w Kobierzycach;Parkowa 7;Kobierzyce;dolnoslaskie;Pre-School;55-040;713111664;False;;False;
Szkoła Podstawowa im. Polskich Olimpijczyków w Korzeńsku;Kolejowa 14;Żmigród;dolnoslaskie;Pre-School;55-140;713856168;False;;False;
Szkoła Podstawowa im. Ratowników Górskich w Karpaczu;Konstytucji 3 Maja 48a;Karpacz;dolnoslaskie;Pre-School;58-540;757619430;False;;False;
Szkoła Podstawowa im. Romualda Traugutta w Pustkowie Żurawskim;Kolejowa 46;Kobierzyce;dolnoslaskie;Pre-School;55-040;713908580;False;;False;
Szkoła Podstawowa im. S. Staszica w Wilkowie-Osiedlu;Szkolna 6;Złotoryja;dolnoslaskie;Pre-School;59-500;768783272;False;;False;
Szkoła Podstawowa im. St. Mikołajczyka w Jaszkowej Dolnej;Jaszkowa Górna 63E;Jaszkowa Górna;dolnoslaskie;Pre-School;57-312;748687609;False;;False;
Szkoła Podstawowa im. Stulecia Odzyskania NIepodległości Polski w Zespole Szkolno-Przedszkolnym w Dobrzykowicach;Sukcesu 2;Kamieniec Wrocławski;dolnoslaskie;Pre-School;55-002;696087133;False;;False;
Szkoła Podstawowa im. Sybiraków w Jerzmankach;Zgorzelec 43;Zgorzelec;dolnoslaskie;Pre-School;59-900;757781178;False;;False;
Szkoła Podstawowa im. Sybiraków w Rakoszycach;Wrocławska 44;Środa Śląska;dolnoslaskie;Pre-School;55-300;713970527;False;;False;
Szkoła Podstawowa im. św Franciszka w Legnicy;Ojców Zbigniewa i Michała 1;Legnica;dolnoslaskie;Pre-School;59-220;767244214;False;;False;
Szkoła Podstawowa im. św. Floriana w Brzegu Głogowskim;Żukowice 27;Żukowice;dolnoslaskie;Pre-School;67-231;768314127;False;;False;
Szkoła Podstawowa im. św. Franciszka z Asyżu;Wiejska 1;Ludwikowice Kłodzkie;dolnoslaskie;Pre-School;57-450;;False;;False;
Szkoła Podstawowa im. św. Jadwigi Śląskiej w Działoszynie;Działoszyn 33;Bogatynia;dolnoslaskie;Pre-School;59-916;757718226;False;;False;
Szkoła Podstawowa im. św. Jadwigi Śląskiej w Żernikach Wrocławskich;Kolejowa 7a;Święta Katarzyna;dolnoslaskie;Pre-School;55-010;713113211;False;;False;
Szkoła Podstawowa im. św. Jana Bosko w Karczycach;Kostomłoty 12;Kostomłoty;dolnoslaskie;Pre-School;55-311;713171876;False;;False;
Szkoła Podstawowa im. św. Wojciecha we Włodowicach;Nowa Ruda 25;Nowa Ruda;dolnoslaskie;Pre-School;57-400;748721006;False;;False;
Szkoła Podstawowa im. Świętego Mikołaja w Pastuchowie;Wyzwolenia 22;Pastuchów;dolnoslaskie;Pre-School;58-115;748508126;False;;False;
Szkoła Podstawowa im. Świętego Mikołaja z Miry w Krzelowie;Wińsko 125;Wińsko;dolnoslaskie;Pre-School;56-160;713899119;False;;False;
Szkoła Podstawowa im. Tadeusza Kościuszki w Wykrotach;Główna 108;Nowogrodziec;dolnoslaskie;Pre-School;59-730;757360289;False;;False;
Szkoła Podstawowa im. UNICEF w Bielanach Wrocławskich;Akacjowa 1;Kobierzyce;dolnoslaskie;Pre-School;55-040;713112793;False;;False;
Szkoła Podstawowa im. UNICEF w Imbramowicach;Żarowska 45;Żarów;dolnoslaskie;Pre-School;58-130;748507314;False;;False;
Szkoła Podstawowa im. Unicef w Ligocie Małej;Ligota Mała 15;Oleśnica;dolnoslaskie;Pre-School;56-400;713140230;False;;False;
Szkoła Podstawowa im. Unii Europejskiej w Wawrzyszowie;Wiązów 37;Wiązów;dolnoslaskie;Pre-School;57-120;713930027;False;;False;
Szkoła Podstawowa im. W. S. Reymonta w Rosochatej;Kunice 65;Kunice;dolnoslaskie;Pre-School;59-216;768575346;False;;False;
Szkoła Podstawowa im. Wandy Rutkiewicz w Janowicach Wielkich;Partyzantów 4;Janowice Wielkie;dolnoslaskie;Pre-School;58-520;757515277;False;;False;
Szkoła Podstawowa im. Wincentego Witosa;Brak 150;Lądek-Zdrój;dolnoslaskie;Pre-School;57-540;748689289;False;;False;
Szkoła Podstawowa im. Wł. St. Reymonta;Romualda Traugutta 1A;Kłodzko;dolnoslaskie;Pre-School;57-300;748673006;False;;False;
Szkoła Podstawowa im. Wł. St. Reymonta w Ściegnach;Miłków 110;Miłków;dolnoslaskie;Pre-School;58-535;757619240;False;;False;
Szkoła Podstawowa im. Władysława St. Reymonta w Trzebnicach;Chocianów;Chocianów;dolnoslaskie;Pre-School;59-140;768174106;False;;False;
Szkoła Podstawowa im. Władysława Stanisława Reymonta;0 169;Gryfów Śląski;dolnoslaskie;Pre-School;59-620;757811265;False;;False;
Szkoła Podstawowa imienia Jana Pawła II w Wojcieszycach;Wojcieszyce 107;Jelenia Góra;dolnoslaskie;Pre-School;58-560;757551638;False;;False;
Szkoła Podstawowa Integracyjna nr 103;Nowodworska 70-82;Wrocław;dolnoslaskie;Pre-School;54-438;717986911;False;;False;
Szkoła Podstawowa Integracyjna w Jędrzychowie;Polkowice 24A;Polkowice;dolnoslaskie;Pre-School;59-101;768459818;False;;False;
Szkoła Podstawowa Mistrzostwa Sportowego Chrobry Głogów w Głogowie;Obozowa 3;Głogów;dolnoslaskie;Pre-School;67-200;768356655;False;;False;
Szkoła Podstawowa Mistrzostwa Sportowego Junior we Wrocławiu;Słubicka 29-33;Wrocław;dolnoslaskie;Pre-School;53-615;717993998;False;;False;
Szkoła Podstawowa Mistrzostwa Sportowego Miedź Legnica;Sejmowa 5C;Legnica;dolnoslaskie;Pre-School;59-220;767232394;False;;False;
Szkoła Podstawowa nr 1;Jana Pawła II 38c;Bolesławiec;dolnoslaskie;Pre-School;59-700;756444420;False;;False;
Szkoła Podstawowa nr 1;Kmicica 23;Polkowice;dolnoslaskie;Pre-School;59-101;767463500;False;;False;
Szkoła Podstawowa nr 1;Krzywa 9;Ząbkowice Śląskie;dolnoslaskie;Pre-School;57-200;748151364;False;;False;
Szkoła Podstawowa nr 1;Marii Skłodowskiej-Curie 2;Świeradów-Zdrój;dolnoslaskie;Pre-School;59-850;757816373;False;;False;
Szkoła Podstawowa nr 1;Matejki 5;Syców;dolnoslaskie;Pre-School;56-500;627855158;False;;False;
Szkoła Podstawowa nr 1;Moniuszki 4;Jawor;dolnoslaskie;Pre-School;59-400;768704900;False;;False;
Szkoła Podstawowa nr 1;Nowowiejska 78;Wrocław;dolnoslaskie;Pre-School;50-315;717986836;False;;False;
Szkoła Podstawowa nr 1;Ogrodowa 23;Pieszyce;dolnoslaskie;Pre-School;58-250;748365220;False;;False;
Szkoła Podstawowa nr 1;Plac Bohaterów Warszawy 1;Bogatynia;dolnoslaskie;Pre-School;59-920;757732481;False;;False;
Szkoła Podstawowa nr 1;Plac Kościelny 1;Kamienna Góra;dolnoslaskie;Pre-School;58-400;757442157;False;;False;
Szkoła Podstawowa nr 1;Sikorskiego 2;Dzierżoniów;dolnoslaskie;Pre-School;58-200;748310624;False;;False;
Szkoła Podstawowa nr 1;Staszica 16;Kowary;dolnoslaskie;Pre-School;58-530;757182391;False;;False;
Szkoła Podstawowa nr 1;Szkolna 1;Pieńsk;dolnoslaskie;Pre-School;59-930;757786510;False;;False;
Szkoła Podstawowa nr 1;Szkolna 6;Piechowice;dolnoslaskie;Pre-School;58-573;757612332;False;;False;
Szkoła Podstawowa nr 1;Świdnicka 20;Sobótka;dolnoslaskie;Pre-School;55-050;717151520;False;;False;
Szkoła Podstawowa nr 1;Uczniowska 17;Gryfów Śląski;dolnoslaskie;Pre-School;59-620;757813486;False;;False;
Szkoła Podstawowa nr 1;Wojska Polskiego 8;Bystrzyca Kłodzka;dolnoslaskie;Pre-School;57-500;748111465;False;;False;
Szkoła Podstawowa nr 1;Zamkowa 4;Kamieniec Ząbkowicki;dolnoslaskie;Pre-School;57-230;748173230;False;;False;
Szkoła Podstawowa nr 1 im. Adama Mickiewicza;A. Mickiewicza 2;Brzeg Dolny;dolnoslaskie;Pre-School;56-120;713195106;False;;False;
Szkoła Podstawowa nr 1 im. Adama Mickiewicza;Zawiszy Czarnego 3-5;Kłodzko;dolnoslaskie;Pre-School;57-300;748673520;False;;False;
Szkoła Podstawowa nr 1 im. Bolesława Chrobrego w Oławie;Żołnierzy AK 21;Oława;dolnoslaskie;Pre-School;55-200;713132817;False;;False;
Szkoła Podstawowa nr 1 im. Bolesława Prusa w Górze;Marii Konopnickiej 2;Góra;dolnoslaskie;Pre-School;56-200;655432452;False;;False;
Szkoła Podstawowa nr 1 im. Jana Pawła II w Lubiążu;Wojska Polskiego 3A;Wołów;dolnoslaskie;Pre-School;56-100;713897196;False;;False;
Szkoła Podstawowa nr 1 im. Jana Pawła II w Lwówku Śląskim;Jana Pawła II 35;Lwówek Śląski;dolnoslaskie;Pre-School;59-600;757824792;False;;False;
Szkoła Podstawowa nr 1 im. Janusza Korczaka w Lądku Zdroju;Kościelna 31;Lądek-Zdrój;dolnoslaskie;Pre-School;57-540;748146440;False;;False;
Szkoła Podstawowa nr 1 im. Janusza Korczaka w Przemkowie;Lesna Góra 3;Przemków;dolnoslaskie;Pre-School;59-170;768319446;False;;False;
Szkoła Podstawowa nr 1 im. Książąt Oleśnickich;Armii Krajowej 47;Oleśnica;dolnoslaskie;Pre-School;56-400;713142938;False;;False;
Szkoła Podstawowa nr 1 im. Mikołaja Kopernika w MIliczu;Armii Krajowej 7;Milicz;dolnoslaskie;Pre-School;56-300;713840015;False;;False;
Szkoła Podstawowa nr 1 im. Mikołaja Kopernika w Siechnicach;Szkolna 4;Siechnice;dolnoslaskie;Pre-School;55-011;713115880;False;;False;
Szkoła Podstawowa nr 1 im. Powstańców Śląskich w Wołowie;Trzebnicka 14;Wołów;dolnoslaskie;Pre-School;56-100;713892624;False;;False;
Szkoła Podstawowa nr 1 im. Powstańców Wielkopolskich;Kamienna 20A;Legnica;dolnoslaskie;Pre-School;59-220;768546538;False;;False;
Szkoła Podstawowa nr 1 im. Tadeusza Kościuszki w Lubaniu;Mickiewicza 1;Lubań;dolnoslaskie;Pre-School;59-800;757222957;False;;False;
Szkoła Podstawowa nr 1 w Katach Wrocławskich;1 Maja 59;Kąty Wrocławskie;dolnoslaskie;Pre-School;55-080;713166518;False;;False;
Szkoła Podstawowa nr 1 w Obornikach Śląskich;Kownackiego 4;Oborniki Śląskie;dolnoslaskie;Pre-School;55-120;713102358;False;;False;
Szkoła Podstawowa nr 1 w Olszynie;Wolności 17B;Olszyna;dolnoslaskie;Pre-School;59-830;757212262;False;;False;
Szkoła Podstawowa nr 1 w Trzebnicy;Świętej Jadwigi 10;Trzebnica;dolnoslaskie;Pre-School;55-100;713120884;False;;False;
Szkoła Podstawowa nr 1 w Złotoryi;Pl. Niepodległosci 7;Złotoryja;dolnoslaskie;Pre-School;59-500;768783108;False;;False;
Szkoła Podstawowa nr 1 z Oddziałami integracyjnymi;Galla Anonima 1;Świdnica;dolnoslaskie;Pre-School;58-100;748529818;False;;False;
Szkoła Podstawowa nr 1 z Oddziałami Integracyjnymi w Lubinie;Marii Skłodowskiej - Curie 4;Lubin;dolnoslaskie;Pre-School;59-300;768442111;False;;False;
Szkoła Podstawowa nr 10;Gustawa Morcinka 31;Jelenia Góra;dolnoslaskie;Pre-School;58-500;757649475;False;;False;
Szkoła Podstawowa nr 10;Inflancka 13;Wrocław;dolnoslaskie;Pre-School;51-354;717986926;False;;False;
Szkoła Podstawowa nr 10 im. gen. Wł. Sikorskiego;Wyszyńskiego 3;Lubin;dolnoslaskie;Pre-School;59-300;767468336;False;;False;
Szkoła Podstawowa nr 10 im. Zofii Kossak;Jaworzyńska 47;Legnica;dolnoslaskie;Pre-School;59-220;767233140;False;;False;
Szkoła Podstawowa nr 10 z Oddziałami Sportowymi i Oddziałami Gimnazjum;Gen. Grota Roweckiego 6;Bielawa;dolnoslaskie;Pre-School;58-260;746452217;False;;False;
Szkoła Podstawowa nr 100;Poświęcka 8;Wrocław;dolnoslaskie;Pre-School;51-128;713276314;False;;False;
Szkoła Podstawowa nr 101;Wołowska 9;Wrocław;dolnoslaskie;Pre-School;51-116;717986889;False;;False;
Szkoła Podstawowa nr 105 w Świdnicy;Folwarczna 2;Świdnica;dolnoslaskie;Pre-School;58-100;748522640;False;;False;
Szkoła Podstawowa nr 107;Bolesława Prusa 64;Wrocław;dolnoslaskie;Pre-School;50-318;717986837;False;;False;
Szkoła Podstawowa nr 108;Bolesława Chrobrego 3;Wrocław;dolnoslaskie;Pre-School;50-254;717947767;False;;False;
Szkoła Podstawowa nr 109;Inżynierska 54;Wrocław;dolnoslaskie;Pre-School;53-230;717986839;False;;False;
Szkoła Podstawowa nr 11 im. Polskich Olimpijczyków w Głogowie;Gwiaździsta 2;Głogów;dolnoslaskie;Pre-School;67-200;767265625;False;;False;
Szkoła Podstawowa nr 11 w Jeleniej Górze;Stanisława Moniuszki 9;Jelenia Góra;dolnoslaskie;Pre-School;58-506;757531296;False;;False;
Szkoła Podstawowa nr 113;Zemska 16C;Wrocław;dolnoslaskie;Pre-School;54-438;717827522;False;;False;
Szkoła Podstawowa nr 116 dla Uczniów z Dziecięcym Porażeniem Mózgowym;Piotra Ignuta 28;Wrocław;dolnoslaskie;Pre-School;54-152;713738888;False;;False;
Szkoła Podstawowa nr 118;Bulwar Ikara 19;Wrocław;dolnoslaskie;Pre-School;54-130;717889930;False;;False;
Szkoła Podstawowa nr 12;Janiszewskiego 14;Wrocław;dolnoslaskie;Pre-School;50-372;717986842;False;;False;
Szkoła Podstawowa nr 12;Szpakowa 2;Lubin;dolnoslaskie;Pre-School;59-300;767249570;False;;False;
Szkoła Podstawowa nr 120;Białowieska 74a;Wrocław;dolnoslaskie;Pre-School;54-235;717986888;False;;False;
Szkoła Podstawowa nr 13;Piotra Skargi 19;Jelenia Góra;dolnoslaskie;Pre-School;58-500;757523972;False;;False;
Szkoła Podstawowa nr 13 im. Orląt Lwowskich w Głogowie;Akacjowa 10;Głogów;dolnoslaskie;Pre-School;67-200;768358235;False;;False;
Szkoła Podstawowa nr 14;Norwida 10;Lubin;dolnoslaskie;Pre-School;59-300;767468330;False;;False;
Szkoła Podstawowa nr 14;Zachodnia 2;Wrocław;dolnoslaskie;Pre-School;53-644;717986719;False;;False;
Szkoła Podstawowa nr 14 im. Henryka III Głogowskiego w Głogowie;Królewska 12;Głogów;dolnoslaskie;Pre-School;67-200;768347295;False;;False;
Szkoła Podstawowa nr 14 w Świdnicy;Sprzymierzeńców 1-2;Świdnica;dolnoslaskie;Pre-School;58-100;748503656;False;;False;
Szkoła podstawowa nr 15;Ludwika Solskiego 13;Wrocław;dolnoslaskie;Pre-School;52-401;717986932;False;;False;
Szkoła Podstawowa nr 15 w Jeleniej Górze;Kamiennogórska 9;Jelenia Góra;dolnoslaskie;Pre-School;58-570;757553342;False;;False;
Szkoła Podstawowa nr 16;Tatrzańska 9;Legnica;dolnoslaskie;Pre-School;59-220;762733220;False;;False;
Szkoła Podstawowa nr 16;Wietrzna 50;Wrocław;dolnoslaskie;Pre-School;53-024;717825050;False;;False;
Szkoła Podstawowa nr 17;Wieczysta 105;Wrocław;dolnoslaskie;Pre-School;50-550;717986923;False;;False;
Szkoła Podstawowa nr 18;Grabskiego 5;Legnica;dolnoslaskie;Pre-School;59-220;767233364;False;;False;
Szkoła Podstawowa nr 18;Pozańska 26;Wrocław;dolnoslaskie;Pre-School;53-630;713554655;False;;False;
Szkoła Podstawowa nr 19;Koszykarska 2-4;Wrocław;dolnoslaskie;Pre-School;54-134;717986930;False;;False;
Szkoła Podstawowa nr 19 w Legnicy;AL. Rzeczypospolitej 129;Legnica;dolnoslaskie;Pre-School;59-220;767230810;False;;False;
Szkoła Podstawowa nr 2;3 Maja 5;Trzebnica;dolnoslaskie;Pre-School;55-100;713120029;False;;False;
Szkoła Podstawowa nr 2;Brzozowa 6;Kąty Wrocławskie;dolnoslaskie;Pre-School;55-080;713166515;False;;False;
Szkoła Podstawowa nr 2;Dąbrowskiego 1 A;Polkowice;dolnoslaskie;Pre-School;59-100;768451414;False;;False;
Szkoła Podstawowa nr 2;Głogowska 50;Legnica;dolnoslaskie;Pre-School;59-220;768623812;False;;False;
Szkoła Podstawowa nr 2;Jeleniogórska 7;Kamienna Góra;dolnoslaskie;Pre-School;58-400;757442559;False;;False;
Szkoła Podstawowa nr 2;Komuny Paryskiej 36-38;Wrocław;dolnoslaskie;Pre-School;50-451;717986843;False;;False;
Szkoła Podstawowa nr 2;Kopernika 4-6;Nowa Ruda;dolnoslaskie;Pre-School;57-400;748722575;False;;False;
Szkoła Podstawowa nr 2;Ofiar Oświęcimskich 30;Świdnica;dolnoslaskie;Pre-School;58-105;746406240;False;;False;
Szkoła Podstawowa nr 2;Paderewskiego 6;Jawor;dolnoslaskie;Pre-School;59-400;;False;;False;
Szkoła Podstawowa nr 2;Plac Bankowy 1;Jawor;dolnoslaskie;Pre-School;59-400;768702155;False;;False;
Szkoła Podstawowa nr 2;Plac Wolności 1;Ziębice;dolnoslaskie;Pre-School;57-220;748191576;False;;False;
Szkoła Podstawowa nr 2;Rybna 3a;Przemków;dolnoslaskie;Pre-School;59-170;768310420;False;;False;
Szkoła Podstawowa nr 2;Słowackiego 2;Bolesławiec;dolnoslaskie;Pre-School;59-700;757322270;False;;False;
Szkoła Podstawowa nr 2;Szkolna 10;Kamieniec Ząbkowicki;dolnoslaskie;Pre-School;57-230;748173163;False;;False;
Szkoła Podstawowa nr 2;Szkolna 6;Piława Górna;dolnoslaskie;Pre-School;58-240;748371246;False;;False;
Szkoła Podstawowa nr 2;Szkolna 8;Kudowa-Zdrój;dolnoslaskie;Pre-School;57-350;;False;;False;
Szkoła Podstawowa nr 2;Wojska Polskiego 23;Polanica-Zdrój;dolnoslaskie;Pre-School;57-320;748681427;False;;False;
Szkoła Podstawowa nr 2;Wojska Polskiego 68;Bystrzyca Kłodzka;dolnoslaskie;Pre-School;57-500;748111721;False;;False;
Szkoła Podstawowa nr 2;Wołów 18;Wołów;dolnoslaskie;Pre-School;56-100;713893710;False;;False;
Szkoła Podstawowa nr 2 im. Europejskich Dróg Świętego Jakuba w Lubaniu;Rybacka 16;Lubań;dolnoslaskie;Pre-School;59-800;757217625;False;;False;
Szkoła Podstawowa nr 2 im. Jana Kilińskiego w Oleśnicy;Świętej Jadwigi 1 A;Oleśnica;dolnoslaskie;Pre-School;56-400;713142323;False;;False;
